@RELATION svmModel
@ATTRIBUTE features1 NUMERIC
@ATTRIBUTE features2 NUMERIC
@ATTRIBUTE features3 NUMERIC
@ATTRIBUTE features4 NUMERIC
@ATTRIBUTE features5 NUMERIC
@ATTRIBUTE features6 NUMERIC
@ATTRIBUTE features7 NUMERIC
@ATTRIBUTE features8 NUMERIC
@ATTRIBUTE features9 NUMERIC
@ATTRIBUTE features10 NUMERIC
@ATTRIBUTE features11 NUMERIC
@ATTRIBUTE features12 NUMERIC
@ATTRIBUTE features13 NUMERIC
@ATTRIBUTE features14 NUMERIC
@ATTRIBUTE features15 NUMERIC
@ATTRIBUTE features16 NUMERIC
@ATTRIBUTE features17 NUMERIC
@ATTRIBUTE features18 NUMERIC
@ATTRIBUTE features19 NUMERIC
@ATTRIBUTE features20 NUMERIC
@ATTRIBUTE features21 NUMERIC
@ATTRIBUTE features22 NUMERIC
@ATTRIBUTE features23 NUMERIC
@ATTRIBUTE features24 NUMERIC
@ATTRIBUTE features25 NUMERIC
@ATTRIBUTE features26 NUMERIC
@ATTRIBUTE features27 NUMERIC
@ATTRIBUTE features28 NUMERIC
@ATTRIBUTE features29 NUMERIC
@ATTRIBUTE features30 NUMERIC
@ATTRIBUTE features31 NUMERIC
@ATTRIBUTE features32 NUMERIC
@ATTRIBUTE features33 NUMERIC
@ATTRIBUTE features34 NUMERIC
@ATTRIBUTE features35 NUMERIC
@ATTRIBUTE features36 NUMERIC
@ATTRIBUTE features37 NUMERIC
@ATTRIBUTE features38 NUMERIC
@ATTRIBUTE features39 NUMERIC
@ATTRIBUTE features40 NUMERIC
@ATTRIBUTE features41 NUMERIC
@ATTRIBUTE features42 NUMERIC
@ATTRIBUTE features43 NUMERIC
@ATTRIBUTE features44 NUMERIC
@ATTRIBUTE features45 NUMERIC
@ATTRIBUTE features46 NUMERIC
@ATTRIBUTE features47 NUMERIC
@ATTRIBUTE features48 NUMERIC
@ATTRIBUTE features49 NUMERIC
@ATTRIBUTE features50 NUMERIC
@ATTRIBUTE features51 NUMERIC
@ATTRIBUTE features52 NUMERIC
@ATTRIBUTE features53 NUMERIC
@ATTRIBUTE features54 NUMERIC
@ATTRIBUTE features55 NUMERIC
@ATTRIBUTE features56 NUMERIC
@ATTRIBUTE features57 NUMERIC
@ATTRIBUTE features58 NUMERIC
@ATTRIBUTE features59 NUMERIC
@ATTRIBUTE features60 NUMERIC
@ATTRIBUTE features61 NUMERIC
@ATTRIBUTE features62 NUMERIC
@ATTRIBUTE features63 NUMERIC
@ATTRIBUTE features64 NUMERIC
@ATTRIBUTE features65 NUMERIC
@ATTRIBUTE features66 NUMERIC
@ATTRIBUTE features67 NUMERIC
@ATTRIBUTE features68 NUMERIC
@ATTRIBUTE class {normalOG,murmurOG,Noisy Murmur}

@DATA
0.096985,0.016699,2.664074,0.205513,0.226052,0.873157,0.022281,0.144167,-30.334555,7.553022,-3.821065,3.645828,-1.409085,0.582492,0.518446,-0.832505,1.255972,-0.868958,0.450599,-0.073430,-0.359522,0.012067,0.000964,0.079704,0.004025,0.019665,0.003555,0.159657,0.000259,0.002214,0.016240,0.056371,0.001303,0.051384,0.043674,0.024527,0.508143,0.037381,0.022333,0.386351,0.011074,0.072934,1.094612,0.572733,0.277704,0.328929,0.235769,0.247400,0.186193,0.160153,0.204727,0.183015,0.234560,0.144998,0.160162,0.012827,0.000760,0.052454,0.002988,0.015669,0.003935,0.067092,0.000272,0.003379,0.015559,0.022290,0.001313,0.016225,normalOG
0.179816,0.011248,2.770390,0.277548,0.255378,1.369850,0.017014,0.382000,-32.815892,6.417890,-3.459384,3.470026,-1.258548,0.426213,0.677669,-0.764919,1.049743,-0.612249,0.447271,0.013835,-0.219957,0.007184,0.001746,0.082372,0.004426,0.027682,0.004142,0.123116,0.000842,0.004428,0.013019,0.048387,0.001691,0.043101,0.072943,0.033369,0.490180,0.068666,0.042949,0.536513,0.009594,0.204486,1.686758,1.142271,0.317582,0.236238,0.226837,0.234759,0.168873,0.138421,0.202517,0.142151,0.209897,0.176231,0.164350,0.005845,0.001614,0.047412,0.003119,0.017755,0.003241,0.066516,0.000860,0.003164,0.011299,0.024245,0.001388,0.014460,normalOG
0.098593,0.008241,2.684182,0.241479,0.264454,0.680064,0.021201,0.119300,-32.390960,6.275756,-3.637843,3.737176,-1.186803,0.733984,0.626592,-0.943498,1.147383,-0.728033,0.491822,0.119182,-0.179147,0.002624,0.000616,0.108792,0.002196,0.012305,0.001693,0.224153,0.000524,0.001276,0.004587,0.046370,0.000922,0.072314,0.045253,0.016773,0.390102,0.046883,0.034393,0.296435,0.008766,0.089421,1.259116,0.845351,0.235556,0.222505,0.240064,0.158603,0.134612,0.120318,0.139796,0.137550,0.127308,0.092224,0.115567,0.002602,0.000777,0.063283,0.002360,0.007799,0.001862,0.067389,0.000431,0.001200,0.004341,0.022684,0.001062,0.013249,normalOG
0.066314,0.021565,2.524839,0.181511,0.222612,0.521127,0.030994,0.083500,-32.232801,6.906227,-3.349766,3.410056,-1.164968,0.680820,0.575117,-0.841191,1.068576,-0.666581,0.532813,0.029146,-0.175892,0.002866,0.000555,0.143879,0.002858,0.013708,0.002691,0.179793,0.000769,0.001420,0.004857,0.048317,0.000486,0.066877,0.035330,0.040267,0.491775,0.043400,0.037527,0.334640,0.017397,0.048195,2.045528,0.966435,0.366152,0.358579,0.372900,0.277897,0.187202,0.159537,0.224181,0.223383,0.221772,0.139733,0.109898,0.002757,0.000866,0.077570,0.003548,0.013494,0.003498,0.084903,0.000868,0.002074,0.004789,0.028326,0.000580,0.017525,normalOG
0.099870,0.008423,2.564695,0.206528,0.222809,0.803153,0.030527,0.143005,-32.633596,6.818279,-3.413516,2.979008,-1.443085,0.482434,0.611535,-0.798095,1.021858,-0.651573,0.413481,-0.002599,-0.181968,0.004494,0.001783,0.120053,0.005351,0.010640,0.005717,0.193497,0.001534,0.005172,0.006205,0.037937,0.002233,0.064819,0.056049,0.015523,0.494041,0.061121,0.045891,0.516683,0.019097,0.103871,1.451005,0.984301,0.441013,0.412698,0.375952,0.363977,0.259153,0.212860,0.218775,0.184888,0.226893,0.148115,0.147267,0.005126,0.002632,0.076908,0.008064,0.010106,0.011327,0.087024,0.001835,0.009873,0.006395,0.024545,0.004532,0.021061,normalOG
0.065745,0.015326,2.593992,0.193215,0.241451,0.471692,0.029543,0.070500,-31.772805,6.783154,-3.519383,3.656206,-1.312049,0.722122,0.539295,-0.875814,1.226590,-0.768403,0.462606,-0.077670,-0.230774,0.003428,0.000552,0.125244,0.002303,0.009577,0.001214,0.218007,0.000313,0.000765,0.004005,0.053382,0.000441,0.072331,0.038572,0.029136,0.399017,0.040125,0.026667,0.289924,0.019565,0.040755,1.425647,0.662561,0.313805,0.248279,0.272067,0.201242,0.140641,0.145887,0.133144,0.189718,0.162426,0.124875,0.103976,0.003747,0.000689,0.072301,0.002937,0.007910,0.001327,0.085481,0.000319,0.000733,0.003640,0.034379,0.000402,0.015905,normalOG
0.088819,0.006393,2.821002,0.194617,0.220766,0.794977,0.025282,0.113125,-31.919312,7.180335,-3.363194,3.187154,-1.261044,0.867620,0.585706,-0.974231,1.057952,-0.776581,0.365232,-0.120132,-0.368487,0.008227,0.000471,0.111110,0.003448,0.015085,0.002518,0.173068,0.000554,0.001761,0.020922,0.044405,0.001023,0.060216,0.034098,0.012904,0.333122,0.039645,0.029423,0.370377,0.016705,0.047561,0.664798,0.494659,0.286880,0.192807,0.216871,0.159586,0.148912,0.113149,0.119694,0.159886,0.148150,0.104820,0.122379,0.007365,0.000523,0.081801,0.003809,0.012092,0.002481,0.085444,0.000526,0.001637,0.019952,0.022623,0.000943,0.020123,normalOG
0.101732,0.009065,2.595866,0.213173,0.227850,0.899063,0.022394,0.157295,-32.139815,6.961289,-3.596660,3.108470,-1.332706,0.473655,0.571681,-0.750768,1.022687,-0.737220,0.487244,-0.000307,-0.288953,0.005142,0.001708,0.126339,0.005607,0.013490,0.003606,0.184935,0.000970,0.002758,0.006144,0.037324,0.001479,0.064595,0.049744,0.017788,0.545753,0.049990,0.036572,0.517424,0.012932,0.112454,1.626802,0.884801,0.344470,0.404135,0.331124,0.356861,0.189436,0.154154,0.236345,0.214291,0.207564,0.160176,0.121254,0.005406,0.002584,0.080860,0.007841,0.011897,0.005043,0.088867,0.001430,0.003897,0.005076,0.021618,0.001746,0.019462,normalOG
0.146147,0.006873,2.703492,0.230634,0.218189,1.353396,0.021345,0.240848,-31.427235,7.424789,-3.584458,3.135995,-1.494755,0.449034,0.671147,-0.881952,0.900149,-0.767581,0.425830,-0.075863,-0.332026,0.013055,0.001942,0.089899,0.009859,0.023348,0.008567,0.124763,0.001789,0.005920,0.012399,0.029508,0.004720,0.042886,0.056685,0.012208,0.582701,0.054416,0.036612,0.550213,0.011478,0.126504,1.191683,0.876117,0.277769,0.330101,0.322522,0.251238,0.188747,0.175454,0.261798,0.161602,0.161966,0.145456,0.147475,0.010474,0.001743,0.055389,0.008102,0.017025,0.009088,0.071438,0.001982,0.007598,0.010313,0.019430,0.005535,0.018978,normalOG
0.061244,0.018868,2.409203,0.175418,0.229537,0.361802,0.031839,0.064250,-32.298297,6.686075,-3.302997,3.609415,-1.162219,0.823783,0.629378,-0.765956,1.160712,-0.711909,0.631932,0.014409,-0.247622,0.002819,0.000312,0.121272,0.001236,0.011007,0.000832,0.189992,0.000283,0.000641,0.004018,0.069159,0.000315,0.067979,0.025452,0.031462,0.590856,0.041174,0.039199,0.199754,0.028208,0.020674,1.951406,0.910435,0.357849,0.286521,0.351302,0.209846,0.187006,0.161965,0.178461,0.165640,0.159916,0.152975,0.106000,0.002601,0.000251,0.080358,0.001228,0.011486,0.000875,0.077015,0.000255,0.000551,0.003886,0.031222,0.000348,0.012650,normalOG
0.081802,0.008750,2.613395,0.182486,0.205476,0.751067,0.030515,0.139381,-32.747471,6.988658,-3.399135,2.754397,-0.961790,0.894559,0.350638,-0.939841,1.139743,-0.604207,0.340909,-0.098560,-0.244652,0.004969,0.000896,0.124817,0.002080,0.008330,0.002193,0.212175,0.001079,0.002461,0.007484,0.041179,0.000921,0.069924,0.042486,0.018651,0.446831,0.048336,0.034835,0.456589,0.015748,0.092211,1.080329,0.729740,0.344230,0.336371,0.259558,0.180014,0.169997,0.173158,0.181437,0.171501,0.198829,0.136328,0.138368,0.005978,0.000979,0.066635,0.002120,0.005957,0.002687,0.090617,0.001779,0.002254,0.006867,0.026621,0.000913,0.018077,normalOG
0.096472,0.022485,2.539537,0.209655,0.233153,0.767829,0.029357,0.126312,-32.016637,6.898281,-3.500423,3.405470,-1.272493,0.598738,0.591029,-0.797220,1.083281,-0.726451,0.499734,-0.018380,-0.238429,0.005263,0.001002,0.139791,0.003812,0.014305,0.002820,0.151984,0.001042,0.001773,0.007850,0.051342,0.001278,0.060790,0.045399,0.044694,0.561575,0.052791,0.038457,0.435804,0.019964,0.082964,1.935621,0.968769,0.324159,0.358109,0.317821,0.317291,0.173420,0.158452,0.220206,0.190680,0.218470,0.130326,0.134960,0.005765,0.001169,0.091495,0.004120,0.012889,0.002965,0.070568,0.001005,0.001934,0.006896,0.030391,0.001851,0.018513,normalOG
0.091957,0.007944,2.693710,0.189751,0.207895,0.872200,0.024085,0.149928,-32.310549,7.202039,-3.358100,2.895949,-1.058703,0.884902,0.435972,-0.954694,1.075126,-0.677912,0.432430,-0.005683,-0.235641,0.007656,0.000857,0.113570,0.004257,0.016999,0.004470,0.161946,0.001927,0.002725,0.008730,0.054140,0.001270,0.056577,0.038142,0.018711,0.442331,0.043365,0.031004,0.451566,0.016339,0.082889,1.203004,0.550080,0.334721,0.444358,0.299179,0.199091,0.190783,0.173405,0.193020,0.203609,0.198808,0.162628,0.128343,0.008385,0.000931,0.067290,0.005124,0.011581,0.004623,0.070980,0.002515,0.003231,0.007595,0.032091,0.001458,0.016782,normalOG
0.097236,0.006746,2.719973,0.194370,0.210565,0.949998,0.022804,0.150400,-32.053395,7.309998,-3.373540,2.910602,-1.182582,0.809067,0.418020,-0.942880,1.065346,-0.708488,0.482015,-0.030007,-0.284085,0.009548,0.001098,0.114505,0.005359,0.018849,0.005573,0.138795,0.001401,0.003352,0.010320,0.056842,0.001589,0.053282,0.034631,0.014159,0.424926,0.034803,0.027768,0.398257,0.014178,0.070981,1.394793,0.550579,0.316450,0.509935,0.280521,0.203847,0.178727,0.133134,0.183434,0.223908,0.188061,0.133091,0.120976,0.009755,0.000960,0.064470,0.005776,0.014499,0.005424,0.068952,0.001741,0.003778,0.008058,0.037936,0.001686,0.015436,normalOG
0.067859,0.014435,2.657326,0.191851,0.232715,0.541117,0.028352,0.089635,-32.471346,6.738508,-3.275929,3.500294,-1.157095,0.634546,0.542939,-0.741758,1.169554,-0.718211,0.488536,0.034253,-0.217152,0.003909,0.000590,0.129865,0.002407,0.014636,0.001738,0.180663,0.000423,0.000994,0.006594,0.053355,0.000556,0.064349,0.032781,0.031679,0.417717,0.040666,0.027773,0.339578,0.017308,0.058190,1.851263,0.719950,0.483015,0.282851,0.292448,0.288198,0.152103,0.150908,0.172639,0.187755,0.222551,0.140242,0.114986,0.004176,0.000694,0.069059,0.002515,0.013027,0.002096,0.077906,0.000640,0.001093,0.006548,0.037788,0.000623,0.015748,normalOG
0.141709,0.016367,2.551087,0.230050,0.218063,1.340684,0.016286,0.232667,-30.559591,7.543395,-4.079459,3.072387,-1.473152,0.614827,0.496520,-0.899198,1.134308,-0.741691,0.585515,-0.002585,-0.206892,0.007053,0.002765,0.080619,0.005379,0.014939,0.005006,0.143265,0.002926,0.018359,0.009945,0.047918,0.002653,0.045655,0.053387,0.022424,0.686473,0.048233,0.026299,0.656922,0.014356,0.113012,1.672321,0.660087,0.445095,0.555791,0.325220,0.349043,0.239805,0.132842,0.255516,0.218787,0.213584,0.152234,0.121101,0.005636,0.002792,0.039620,0.004038,0.011166,0.005164,0.054517,0.005433,0.022061,0.006354,0.034962,0.002745,0.013599,normalOG
0.092864,0.018801,2.669257,0.194433,0.212329,0.897637,0.029112,0.138300,-31.855828,7.242718,-3.472012,3.117234,-1.241897,0.671999,0.542623,-0.843227,0.982024,-0.819386,0.432355,-0.061531,-0.238316,0.005047,0.001250,0.114437,0.010996,0.023775,0.006955,0.147003,0.001045,0.002305,0.008111,0.052222,0.000896,0.056050,0.042593,0.037387,0.542130,0.047297,0.037515,0.514988,0.019800,0.088657,1.806454,0.956492,0.335270,0.441131,0.343049,0.265073,0.247703,0.233107,0.277303,0.205437,0.242611,0.161270,0.176481,0.005515,0.001711,0.068163,0.015328,0.023556,0.010768,0.075154,0.001435,0.003245,0.009833,0.036010,0.001185,0.016289,normalOG
0.070352,0.006606,2.657673,0.181577,0.212545,0.641787,0.026402,0.106300,-32.464340,7.007106,-3.382101,3.131111,-0.946232,0.786556,0.490799,-0.903514,1.051953,-0.633473,0.440082,-0.015242,-0.268788,0.004694,0.000597,0.138381,0.003421,0.012482,0.002409,0.157966,0.000786,0.001932,0.008470,0.054529,0.000777,0.060311,0.032964,0.013376,0.436483,0.038733,0.032056,0.361029,0.016469,0.064121,1.356453,0.790387,0.358618,0.298712,0.322141,0.211151,0.203359,0.189345,0.166431,0.180954,0.196512,0.127396,0.138034,0.004150,0.000738,0.074801,0.003652,0.010894,0.002909,0.068593,0.001095,0.002351,0.008048,0.033348,0.000936,0.016682,normalOG
0.115745,0.007729,2.737820,0.220048,0.222681,1.179858,0.017939,0.200714,-31.381327,7.304911,-3.702674,3.139208,-1.348167,0.733559,0.584602,-1.039129,0.939860,-0.778439,0.412012,-0.093661,-0.309644,0.007749,0.001181,0.118693,0.007677,0.011438,0.004894,0.150326,0.002309,0.004174,0.015030,0.043592,0.001693,0.053455,0.045022,0.014371,0.445538,0.047746,0.036837,0.436059,0.010278,0.098474,1.229407,0.896438,0.326500,0.223822,0.303244,0.189855,0.226265,0.171272,0.194987,0.155731,0.243908,0.179107,0.141847,0.005935,0.001779,0.056135,0.006558,0.009385,0.005280,0.066493,0.004642,0.004461,0.009943,0.023894,0.002685,0.015509,normalOG
0.043568,0.049667,2.487837,0.155328,0.207821,0.330191,0.037808,0.061543,-31.678898,7.203159,-3.352333,3.409776,-1.201280,0.850913,0.580608,-0.798021,1.180230,-0.750301,0.529307,-0.033333,-0.217092,0.002615,0.000290,0.137989,0.001785,0.009827,0.001227,0.227750,0.000174,0.000625,0.004389,0.039364,0.000375,0.075497,0.024284,0.089930,0.516825,0.038874,0.037198,0.249123,0.022778,0.031861,2.286609,0.982433,0.501180,0.413023,0.384502,0.234576,0.162174,0.163972,0.211128,0.228577,0.211076,0.132477,0.120358,0.002924,0.000352,0.073348,0.002314,0.009890,0.001595,0.087256,0.000231,0.000654,0.005401,0.028650,0.000451,0.017886,normalOG
0.077839,0.011676,2.680327,0.204411,0.233902,0.722203,0.036276,0.131900,-32.159470,6.807536,-3.547834,3.199560,-1.339603,0.802769,0.537719,-1.048906,1.099164,-0.665945,0.480908,-0.012532,-0.275106,0.004598,0.000739,0.128931,0.003125,0.009590,0.002774,0.191985,0.001721,0.002260,0.005860,0.045895,0.001073,0.064558,0.050316,0.024824,0.367252,0.054868,0.037075,0.476895,0.018097,0.111298,1.514506,0.922461,0.318025,0.319931,0.261950,0.248651,0.201302,0.206145,0.177054,0.208802,0.198135,0.146392,0.114984,0.006614,0.000873,0.054391,0.004733,0.010581,0.003705,0.079021,0.002136,0.002871,0.005092,0.028611,0.001316,0.017360,normalOG
0.168160,0.019824,2.857876,0.286188,0.272135,1.204696,0.023576,0.352972,-30.623786,6.537830,-4.343335,4.073429,-1.452662,0.590350,0.541145,-1.002781,1.319436,-0.853890,0.462908,-0.046893,-0.294779,0.003236,0.002465,0.136426,0.003478,0.008076,0.002281,0.171166,0.003016,0.001802,0.006956,0.037221,0.001413,0.063764,0.089542,0.040720,0.306293,0.078006,0.030342,0.685207,0.017405,0.239238,0.687596,0.555298,0.287753,0.305108,0.229155,0.201048,0.197156,0.162185,0.149500,0.138315,0.156063,0.148980,0.148877,0.002782,0.002911,0.090762,0.003132,0.007404,0.002248,0.084526,0.002785,0.001464,0.006913,0.022668,0.001359,0.020552,normalOG
0.075927,0.011289,2.623853,0.197983,0.236219,0.505452,0.030515,0.089774,-31.870256,6.698910,-3.802819,3.422012,-1.248044,0.703192,0.684424,-0.716100,1.137090,-0.792572,0.521511,0.003462,-0.279979,0.002234,0.000603,0.148851,0.001980,0.007873,0.001094,0.213880,0.000448,0.000811,0.003235,0.041085,0.000423,0.075045,0.042914,0.025179,0.353364,0.049887,0.031330,0.351576,0.018451,0.079903,0.933438,0.588756,0.283595,0.265577,0.240916,0.222379,0.178057,0.176712,0.179882,0.159587,0.186402,0.120796,0.112857,0.002509,0.000686,0.077889,0.002187,0.009276,0.001119,0.092631,0.000540,0.001062,0.003011,0.028518,0.000451,0.016984,normalOG
0.123618,0.016097,2.909898,0.235996,0.248060,0.981053,0.022018,0.223500,-30.224185,7.221575,-4.058253,3.850916,-1.524630,0.645677,0.734432,-0.875950,1.102384,-1.037779,0.518807,-0.045960,-0.481802,0.006792,0.001052,0.081479,0.005380,0.008794,0.004838,0.149532,0.001357,0.001925,0.016515,0.069041,0.001362,0.051584,0.030376,0.022738,0.231209,0.032301,0.016216,0.336882,0.008450,0.059748,0.436479,0.277879,0.188690,0.144578,0.169439,0.154731,0.122472,0.094207,0.112210,0.102103,0.134977,0.110145,0.095808,0.004626,0.001088,0.045936,0.005681,0.007849,0.004206,0.059293,0.000437,0.001512,0.008696,0.020722,0.001792,0.013290,normalOG
0.071562,0.025779,2.734539,0.172646,0.210400,0.640479,0.024785,0.094111,-30.304174,7.704505,-3.684675,3.511933,-1.309177,0.952418,0.399554,-1.140874,1.214708,-0.782686,0.514380,-0.152934,-0.338668,0.005487,0.000521,0.161759,0.004512,0.012022,0.002376,0.166767,0.000315,0.002543,0.010580,0.040594,0.000448,0.066132,0.030464,0.041817,0.322039,0.029978,0.024346,0.292673,0.019261,0.030222,0.921927,0.358375,0.303341,0.293268,0.268421,0.165644,0.157431,0.153764,0.151673,0.211497,0.201991,0.116730,0.114092,0.006121,0.000489,0.088676,0.005142,0.010227,0.002429,0.072274,0.000368,0.002363,0.011227,0.021016,0.000384,0.017238,normalOG
0.068907,0.019896,2.682052,0.172737,0.213903,0.571115,0.029710,0.085625,-30.783640,7.494041,-3.655240,3.406361,-1.243851,0.966973,0.406075,-1.079498,1.213064,-0.778259,0.502084,-0.138997,-0.324909,0.003853,0.000360,0.152103,0.003063,0.010789,0.001991,0.175819,0.000352,0.002109,0.009181,0.048317,0.000548,0.069751,0.027662,0.034612,0.437333,0.027770,0.019197,0.290104,0.022869,0.033546,0.971903,0.316906,0.232582,0.318694,0.288222,0.150223,0.141178,0.129705,0.134341,0.186125,0.162351,0.148716,0.120244,0.005550,0.000365,0.098454,0.004142,0.011461,0.002537,0.093216,0.000414,0.002225,0.008614,0.030358,0.000580,0.018751,normalOG
0.077551,0.040520,2.449782,0.188280,0.213632,0.805017,0.026912,0.128423,-30.948778,7.537576,-3.554094,3.246754,-1.503882,0.716257,0.495231,-0.891152,1.154073,-0.828362,0.569734,-0.002728,-0.254081,0.006289,0.001980,0.089310,0.005268,0.017251,0.003724,0.185305,0.000696,0.004147,0.009597,0.050248,0.001825,0.057302,0.037598,0.065611,0.639644,0.040373,0.032300,0.515459,0.020771,0.076309,2.056141,0.830787,0.416460,0.689549,0.343731,0.294843,0.198097,0.163618,0.227949,0.213685,0.201551,0.124620,0.114616,0.007058,0.003406,0.045449,0.006819,0.012692,0.004367,0.082777,0.000962,0.007483,0.009641,0.023257,0.002631,0.018839,normalOG
0.069095,0.040035,2.595871,0.176176,0.206124,0.690423,0.034238,0.109972,-31.433851,7.477106,-3.442210,3.112758,-1.445433,0.622245,0.541550,-0.825592,1.106906,-0.734823,0.537367,0.000829,-0.219827,0.005476,0.000730,0.118253,0.003003,0.013709,0.003930,0.198010,0.000449,0.002539,0.005376,0.047512,0.001473,0.065776,0.037167,0.065409,0.354238,0.037537,0.036240,0.438369,0.026814,0.063007,2.015307,1.004827,0.412381,0.537386,0.304787,0.275088,0.143118,0.119289,0.244920,0.154942,0.245674,0.136811,0.125395,0.005366,0.001184,0.068678,0.003120,0.013260,0.005326,0.072580,0.000512,0.003145,0.004008,0.028848,0.002073,0.017080,normalOG
0.078589,0.008733,2.551806,0.184471,0.206505,0.783559,0.033209,0.136786,-32.554282,7.082835,-3.276843,2.908525,-1.066188,0.826798,0.359011,-0.978144,1.014805,-0.671037,0.445507,-0.097431,-0.241604,0.004174,0.000807,0.112841,0.005098,0.010685,0.003977,0.205178,0.000789,0.003677,0.007019,0.043930,0.000955,0.065000,0.045223,0.013681,0.510498,0.050631,0.040169,0.441691,0.015636,0.095487,1.405738,0.818974,0.393901,0.432975,0.308363,0.184581,0.192863,0.158628,0.199099,0.175275,0.195302,0.169459,0.084315,0.003059,0.000777,0.059485,0.004994,0.010146,0.005490,0.081550,0.001195,0.005896,0.005285,0.023910,0.001338,0.019047,normalOG
0.062940,0.012741,2.442033,0.180967,0.212701,0.604592,0.023831,0.103500,-31.755915,7.263841,-3.449954,3.128912,-1.159670,0.911704,0.447463,-0.973374,1.114061,-0.709355,0.542514,-0.021804,-0.260636,0.003245,0.000489,0.161131,0.003012,0.016386,0.002980,0.171084,0.000716,0.002287,0.008174,0.038765,0.000746,0.067894,0.034127,0.016024,0.470486,0.035477,0.028684,0.284473,0.015143,0.067880,1.992874,0.901554,0.349524,0.504455,0.407111,0.110490,0.099412,0.146967,0.230982,0.201925,0.206728,0.103543,0.163619,0.002605,0.000408,0.092282,0.003250,0.012633,0.003017,0.075863,0.001398,0.001926,0.006707,0.026577,0.000709,0.020182,normalOG
0.051374,0.017076,2.615355,0.154639,0.200183,0.406257,0.032616,0.069433,-32.695185,7.051275,-3.168493,3.006678,-0.969663,0.832762,0.415475,-0.815328,1.084044,-0.600913,0.554422,-0.075824,-0.233399,0.002633,0.000274,0.124928,0.001850,0.010602,0.001634,0.215766,0.000579,0.001028,0.004017,0.053215,0.000357,0.071678,0.024740,0.035526,0.379262,0.031844,0.031094,0.225861,0.016212,0.029007,1.777370,0.635277,0.400028,0.432698,0.394746,0.249227,0.188123,0.144230,0.232246,0.242160,0.173134,0.127997,0.144487,0.002933,0.000305,0.070151,0.001738,0.009137,0.002275,0.080562,0.000742,0.001200,0.003768,0.040215,0.000407,0.015205,normalOG
0.062060,0.017728,2.552083,0.177135,0.209937,0.512461,0.031786,0.099250,-30.685968,7.431962,-4.043312,3.342288,-1.130638,0.739864,0.556706,-0.774233,1.204446,-0.737527,0.577474,0.014317,-0.211591,0.002318,0.000615,0.158941,0.001802,0.007852,0.001371,0.178763,0.000729,0.001139,0.003488,0.049807,0.001107,0.069829,0.030299,0.024363,0.389262,0.050944,0.034273,0.383886,0.018161,0.097717,0.881368,0.545266,0.656608,0.317704,0.343714,0.220883,0.176230,0.162094,0.179516,0.207776,0.169849,0.116933,0.120272,0.001944,0.000743,0.092766,0.001566,0.004634,0.001541,0.081802,0.001317,0.001357,0.003168,0.024254,0.001764,0.016242,normalOG
0.047690,0.029906,2.610942,0.165076,0.217240,0.388307,0.026991,0.064228,-30.923686,7.293915,-3.655263,3.510500,-1.361618,0.817859,0.466855,-0.920646,1.244267,-0.770525,0.582985,-0.101143,-0.263387,0.002694,0.000284,0.130955,0.001935,0.007038,0.001391,0.228888,0.000264,0.000670,0.003354,0.048663,0.000325,0.076387,0.021140,0.050821,0.314203,0.034178,0.029184,0.238874,0.018661,0.039878,1.358361,0.608916,0.314152,0.324765,0.311240,0.196631,0.128533,0.146887,0.176438,0.230590,0.169107,0.123429,0.116353,0.002600,0.000291,0.083144,0.002385,0.007030,0.001569,0.092215,0.000351,0.000541,0.003242,0.034159,0.000399,0.017709,normalOG
0.057094,0.034512,2.616642,0.175381,0.222540,0.493810,0.030701,0.075926,-30.493255,7.433854,-3.754382,3.549714,-1.472460,0.800453,0.499360,-0.918977,1.258519,-0.824983,0.595208,-0.094501,-0.308003,0.004151,0.000596,0.149264,0.003094,0.008807,0.002536,0.206612,0.000237,0.001168,0.004137,0.043406,0.000509,0.074065,0.029242,0.055797,0.435897,0.030712,0.021661,0.346177,0.021256,0.046012,1.598705,0.519184,0.402398,0.333809,0.351489,0.191785,0.154047,0.115480,0.178697,0.263022,0.178894,0.124984,0.100457,0.005018,0.000842,0.085998,0.004198,0.007447,0.004058,0.092202,0.000228,0.001532,0.004527,0.038675,0.000668,0.017666,normalOG
0.053329,0.006779,2.541800,0.171414,0.209715,0.539972,0.031738,0.085375,-33.091573,6.924366,-3.102944,2.849363,-1.159957,0.657795,0.497426,-0.725474,1.055469,-0.667345,0.436410,-0.004037,-0.223622,0.004089,0.000680,0.144001,0.003222,0.009692,0.002249,0.208066,0.000293,0.001016,0.006168,0.038174,0.000791,0.072439,0.025571,0.012594,0.352961,0.029792,0.031224,0.266619,0.017284,0.044040,1.724685,0.667828,0.332007,0.505726,0.323650,0.227620,0.142145,0.113461,0.179951,0.230075,0.211259,0.117904,0.104846,0.003420,0.000868,0.079721,0.003340,0.008591,0.002342,0.087248,0.000270,0.000971,0.005267,0.021432,0.000823,0.014822,normalOG
